"","country_orig","iso3_orig","iso2_orig","country_use","iso3_use","year","indicator_id","indicator","sex","age","pop_size"
"6613","Timor-Leste","TLS","TL","Timor-Leste","TLS",2019,"SP.POP.4044.FE","Population ages 40-44, female","female","40-44",23191
"6614","Timor-Leste","TLS","TL","Timor-Leste","TLS",2019,"SP.POP.4044.MA","Population ages 40-44, male","male","40-44",23285
"6615","Timor-Leste","TLS","TL","Timor-Leste","TLS",2019,"SP.POP.4549.FE","Population ages 45-49, female","female","45-49",26798
"6616","Timor-Leste","TLS","TL","Timor-Leste","TLS",2019,"SP.POP.4549.MA","Population ages 45-49, male","male","45-49",27812
"6617","Timor-Leste","TLS","TL","Timor-Leste","TLS",2019,"SP.POP.5054.FE","Population ages 50-54, female","female","50-54",22994
"6618","Timor-Leste","TLS","TL","Timor-Leste","TLS",2019,"SP.POP.5054.MA","Population ages 50-54, male","male","50-54",23918
"6619","Timor-Leste","TLS","TL","Timor-Leste","TLS",2019,"SP.POP.5559.FE","Population ages 55-59, female","female","55-59",19181
"6620","Timor-Leste","TLS","TL","Timor-Leste","TLS",2019,"SP.POP.5559.MA","Population ages 55-59, male","male","55-59",19669
"6621","Timor-Leste","TLS","TL","Timor-Leste","TLS",2019,"SP.POP.6064.FE","Population ages 60-64, female","female","60-64",14218
"6622","Timor-Leste","TLS","TL","Timor-Leste","TLS",2019,"SP.POP.6064.MA","Population ages 60-64, male","male","60-64",14195
"6623","Timor-Leste","TLS","TL","Timor-Leste","TLS",2019,"SP.POP.6569.FE","Population ages 65-69, female","female","65-69",10043
"6624","Timor-Leste","TLS","TL","Timor-Leste","TLS",2019,"SP.POP.6569.MA","Population ages 65-69, male","male","65-69",9598
"6625","Timor-Leste","TLS","TL","Timor-Leste","TLS",2019,"SP.POP.7074.FE","Population ages 70-74, female","female","70-74",9388
"6626","Timor-Leste","TLS","TL","Timor-Leste","TLS",2019,"SP.POP.7074.MA","Population ages 70-74, male","male","70-74",8419
"6627","Timor-Leste","TLS","TL","Timor-Leste","TLS",2019,"SP.POP.7579.FE","Population ages 75-79, female","female","75-79",5828
"6628","Timor-Leste","TLS","TL","Timor-Leste","TLS",2019,"SP.POP.7579.MA","Population ages 75-79, male","male","75-79",4713
"6629","Timor-Leste","TLS","TL","Timor-Leste","TLS",2019,"SP.POP.80UP.FE","Population ages 80 and above, female","female","80+",4401
"6630","Timor-Leste","TLS","TL","Timor-Leste","TLS",2019,"SP.POP.80UP.MA","Population ages 80 and above, male","male","80+",3037
"6631","Togo","TGO","TG","Togo","TGO",2019,"SP.POP.0004.FE","Population ages 00-04, female","female","0-4",600381
"6632","Togo","TGO","TG","Togo","TGO",2019,"SP.POP.0004.MA","Population ages 00-04, male","male","0-4",603709
"6633","Togo","TGO","TG","Togo","TGO",2019,"SP.POP.0509.FE","Population ages 05-09, female","female","5-9",551942
"6634","Togo","TGO","TG","Togo","TGO",2019,"SP.POP.0509.MA","Population ages 05-09, male","male","5-9",555088
"6635","Togo","TGO","TG","Togo","TGO",2019,"SP.POP.1014.FE","Population ages 10-14, female","female","10-14",499501
"6636","Togo","TGO","TG","Togo","TGO",2019,"SP.POP.1014.MA","Population ages 10-14, male","male","10-14",503020
"6637","Togo","TGO","TG","Togo","TGO",2019,"SP.POP.1519.FE","Population ages 15-19, female","female","15-19",430098
"6638","Togo","TGO","TG","Togo","TGO",2019,"SP.POP.1519.MA","Population ages 15-19, male","male","15-19",433396
"6639","Togo","TGO","TG","Togo","TGO",2019,"SP.POP.2024.FE","Population ages 20-24, female","female","20-24",359056
"6640","Togo","TGO","TG","Togo","TGO",2019,"SP.POP.2024.MA","Population ages 20-24, male","male","20-24",361271
"6641","Togo","TGO","TG","Togo","TGO",2019,"SP.POP.2529.FE","Population ages 25-29, female","female","25-29",308883
"6642","Togo","TGO","TG","Togo","TGO",2019,"SP.POP.2529.MA","Population ages 25-29, male","male","25-29",309766
"6643","Togo","TGO","TG","Togo","TGO",2019,"SP.POP.3034.FE","Population ages 30-34, female","female","30-34",278844
"6644","Togo","TGO","TG","Togo","TGO",2019,"SP.POP.3034.MA","Population ages 30-34, male","male","30-34",278421
"6645","Togo","TGO","TG","Togo","TGO",2019,"SP.POP.3539.FE","Population ages 35-39, female","female","35-39",243205
"6646","Togo","TGO","TG","Togo","TGO",2019,"SP.POP.3539.MA","Population ages 35-39, male","male","35-39",241027
"6647","Togo","TGO","TG","Togo","TGO",2019,"SP.POP.4044.FE","Population ages 40-44, female","female","40-44",202259
"6648","Togo","TGO","TG","Togo","TGO",2019,"SP.POP.4044.MA","Population ages 40-44, male","male","40-44",197641
"6649","Togo","TGO","TG","Togo","TGO",2019,"SP.POP.4549.FE","Population ages 45-49, female","female","45-49",161245
"6650","Togo","TGO","TG","Togo","TGO",2019,"SP.POP.4549.MA","Population ages 45-49, male","male","45-49",155032
"6651","Togo","TGO","TG","Togo","TGO",2019,"SP.POP.5054.FE","Population ages 50-54, female","female","50-54",125808
"6652","Togo","TGO","TG","Togo","TGO",2019,"SP.POP.5054.MA","Population ages 50-54, male","male","50-54",118431
"6653","Togo","TGO","TG","Togo","TGO",2019,"SP.POP.5559.FE","Population ages 55-59, female","female","55-59",98380
"6654","Togo","TGO","TG","Togo","TGO",2019,"SP.POP.5559.MA","Population ages 55-59, male","male","55-59",89905
"6655","Togo","TGO","TG","Togo","TGO",2019,"SP.POP.6064.FE","Population ages 60-64, female","female","60-64",75535
"6656","Togo","TGO","TG","Togo","TGO",2019,"SP.POP.6064.MA","Population ages 60-64, male","male","60-64",67154
"6657","Togo","TGO","TG","Togo","TGO",2019,"SP.POP.6569.FE","Population ages 65-69, female","female","65-69",55833
"6658","Togo","TGO","TG","Togo","TGO",2019,"SP.POP.6569.MA","Population ages 65-69, male","male","65-69",48380
"6659","Togo","TGO","TG","Togo","TGO",2019,"SP.POP.7074.FE","Population ages 70-74, female","female","70-74",37526
"6660","Togo","TGO","TG","Togo","TGO",2019,"SP.POP.7074.MA","Population ages 70-74, male","male","70-74",31697
"6661","Togo","TGO","TG","Togo","TGO",2019,"SP.POP.7579.FE","Population ages 75-79, female","female","75-79",21049
"6662","Togo","TGO","TG","Togo","TGO",2019,"SP.POP.7579.MA","Population ages 75-79, male","male","75-79",17386
"6663","Togo","TGO","TG","Togo","TGO",2019,"SP.POP.80UP.FE","Population ages 80 and above, female","female","80+",12170
"6664","Togo","TGO","TG","Togo","TGO",2019,"SP.POP.80UP.MA","Population ages 80 and above, male","male","80+",9322
"6665","Tonga","TON","TO","Tonga","TON",2019,"SP.POP.0004.FE","Population ages 00-04, female","female","0-4",5961
"6666","Tonga","TON","TO","Tonga","TON",2019,"SP.POP.0004.MA","Population ages 00-04, male","male","0-4",6279
"6667","Tonga","TON","TO","Tonga","TON",2019,"SP.POP.0509.FE","Population ages 05-09, female","female","5-9",5959
"6668","Tonga","TON","TO","Tonga","TON",2019,"SP.POP.0509.MA","Population ages 05-09, male","male","5-9",6432
"6669","Tonga","TON","TO","Tonga","TON",2019,"SP.POP.1014.FE","Population ages 10-14, female","female","10-14",5687
"6670","Tonga","TON","TO","Tonga","TON",2019,"SP.POP.1014.MA","Population ages 10-14, male","male","10-14",6332
"6671","Tonga","TON","TO","Tonga","TON",2019,"SP.POP.1519.FE","Population ages 15-19, female","female","15-19",5422
"6672","Tonga","TON","TO","Tonga","TON",2019,"SP.POP.1519.MA","Population ages 15-19, male","male","15-19",5829
"6673","Tonga","TON","TO","Tonga","TON",2019,"SP.POP.2024.FE","Population ages 20-24, female","female","20-24",4534
"6674","Tonga","TON","TO","Tonga","TON",2019,"SP.POP.2024.MA","Population ages 20-24, male","male","20-24",4872
"6675","Tonga","TON","TO","Tonga","TON",2019,"SP.POP.2529.FE","Population ages 25-29, female","female","25-29",3656
"6676","Tonga","TON","TO","Tonga","TON",2019,"SP.POP.2529.MA","Population ages 25-29, male","male","25-29",3554
"6677","Tonga","TON","TO","Tonga","TON",2019,"SP.POP.3034.FE","Population ages 30-34, female","female","30-34",3260
"6678","Tonga","TON","TO","Tonga","TON",2019,"SP.POP.3034.MA","Population ages 30-34, male","male","30-34",2877
"6679","Tonga","TON","TO","Tonga","TON",2019,"SP.POP.3539.FE","Population ages 35-39, female","female","35-39",3274
"6680","Tonga","TON","TO","Tonga","TON",2019,"SP.POP.3539.MA","Population ages 35-39, male","male","35-39",2779
"6681","Tonga","TON","TO","Tonga","TON",2019,"SP.POP.4044.FE","Population ages 40-44, female","female","40-44",2750
"6682","Tonga","TON","TO","Tonga","TON",2019,"SP.POP.4044.MA","Population ages 40-44, male","male","40-44",2510
"6683","Tonga","TON","TO","Tonga","TON",2019,"SP.POP.4549.FE","Population ages 45-49, female","female","45-49",2607
"6684","Tonga","TON","TO","Tonga","TON",2019,"SP.POP.4549.MA","Population ages 45-49, male","male","45-49",2384
"6685","Tonga","TON","TO","Tonga","TON",2019,"SP.POP.5054.FE","Population ages 50-54, female","female","50-54",2375
"6686","Tonga","TON","TO","Tonga","TON",2019,"SP.POP.5054.MA","Population ages 50-54, male","male","50-54",2389
"6687","Tonga","TON","TO","Tonga","TON",2019,"SP.POP.5559.FE","Population ages 55-59, female","female","55-59",1844
"6688","Tonga","TON","TO","Tonga","TON",2019,"SP.POP.5559.MA","Population ages 55-59, male","male","55-59",1844
"6689","Tonga","TON","TO","Tonga","TON",2019,"SP.POP.6064.FE","Population ages 60-64, female","female","60-64",1526
"6690","Tonga","TON","TO","Tonga","TON",2019,"SP.POP.6064.MA","Population ages 60-64, male","male","60-64",1351
"6691","Tonga","TON","TO","Tonga","TON",2019,"SP.POP.6569.FE","Population ages 65-69, female","female","65-69",1205
"6692","Tonga","TON","TO","Tonga","TON",2019,"SP.POP.6569.MA","Population ages 65-69, male","male","65-69",1068
"6693","Tonga","TON","TO","Tonga","TON",2019,"SP.POP.7074.FE","Population ages 70-74, female","female","70-74",862
"6694","Tonga","TON","TO","Tonga","TON",2019,"SP.POP.7074.MA","Population ages 70-74, male","male","70-74",746
"6695","Tonga","TON","TO","Tonga","TON",2019,"SP.POP.7579.FE","Population ages 75-79, female","female","75-79",633
"6696","Tonga","TON","TO","Tonga","TON",2019,"SP.POP.7579.MA","Population ages 75-79, male","male","75-79",518
"6697","Tonga","TON","TO","Tonga","TON",2019,"SP.POP.80UP.FE","Population ages 80 and above, female","female","80+",656
"6698","Tonga","TON","TO","Tonga","TON",2019,"SP.POP.80UP.MA","Population ages 80 and above, male","male","80+",522
"6699","Trinidad and Tobago","TTO","TT","Trinidad & Tobago","TTO",2019,"SP.POP.0004.FE","Population ages 00-04, female","female","0-4",44405
"6700","Trinidad and Tobago","TTO","TT","Trinidad & Tobago","TTO",2019,"SP.POP.0004.MA","Population ages 00-04, male","male","0-4",45885
"6701","Trinidad and Tobago","TTO","TT","Trinidad & Tobago","TTO",2019,"SP.POP.0509.FE","Population ages 05-09, female","female","5-9",47719
"6702","Trinidad and Tobago","TTO","TT","Trinidad & Tobago","TTO",2019,"SP.POP.0509.MA","Population ages 05-09, male","male","5-9",49217
"6703","Trinidad and Tobago","TTO","TT","Trinidad & Tobago","TTO",2019,"SP.POP.1014.FE","Population ages 10-14, female","female","10-14",47046
"6704","Trinidad and Tobago","TTO","TT","Trinidad & Tobago","TTO",2019,"SP.POP.1014.MA","Population ages 10-14, male","male","10-14",48364
"6705","Trinidad and Tobago","TTO","TT","Trinidad & Tobago","TTO",2019,"SP.POP.1519.FE","Population ages 15-19, female","female","15-19",43604
"6706","Trinidad and Tobago","TTO","TT","Trinidad & Tobago","TTO",2019,"SP.POP.1519.MA","Population ages 15-19, male","male","15-19",44688
"6707","Trinidad and Tobago","TTO","TT","Trinidad & Tobago","TTO",2019,"SP.POP.2024.FE","Population ages 20-24, female","female","20-24",43100
"6708","Trinidad and Tobago","TTO","TT","Trinidad & Tobago","TTO",2019,"SP.POP.2024.MA","Population ages 20-24, male","male","20-24",43946
"6709","Trinidad and Tobago","TTO","TT","Trinidad & Tobago","TTO",2019,"SP.POP.2529.FE","Population ages 25-29, female","female","25-29",50304
"6710","Trinidad and Tobago","TTO","TT","Trinidad & Tobago","TTO",2019,"SP.POP.2529.MA","Population ages 25-29, male","male","25-29",51018
"6711","Trinidad and Tobago","TTO","TT","Trinidad & Tobago","TTO",2019,"SP.POP.3034.FE","Population ages 30-34, female","female","30-34",60010
"6712","Trinidad and Tobago","TTO","TT","Trinidad & Tobago","TTO",2019,"SP.POP.3034.MA","Population ages 30-34, male","male","30-34",60612
"6713","Trinidad and Tobago","TTO","TT","Trinidad & Tobago","TTO",2019,"SP.POP.3539.FE","Population ages 35-39, female","female","35-39",61923
"6714","Trinidad and Tobago","TTO","TT","Trinidad & Tobago","TTO",2019,"SP.POP.3539.MA","Population ages 35-39, male","male","35-39",61505
"6715","Trinidad and Tobago","TTO","TT","Trinidad & Tobago","TTO",2019,"SP.POP.4044.FE","Population ages 40-44, female","female","40-44",49084
"6716","Trinidad and Tobago","TTO","TT","Trinidad & Tobago","TTO",2019,"SP.POP.4044.MA","Population ages 40-44, male","male","40-44",48819
"6717","Trinidad and Tobago","TTO","TT","Trinidad & Tobago","TTO",2019,"SP.POP.4549.FE","Population ages 45-49, female","female","45-49",44854
"6718","Trinidad and Tobago","TTO","TT","Trinidad & Tobago","TTO",2019,"SP.POP.4549.MA","Population ages 45-49, male","male","45-49",43760
"6719","Trinidad and Tobago","TTO","TT","Trinidad & Tobago","TTO",2019,"SP.POP.5054.FE","Population ages 50-54, female","female","50-54",43293
"6720","Trinidad and Tobago","TTO","TT","Trinidad & Tobago","TTO",2019,"SP.POP.5054.MA","Population ages 50-54, male","male","50-54",41347
"6721","Trinidad and Tobago","TTO","TT","Trinidad & Tobago","TTO",2019,"SP.POP.5559.FE","Population ages 55-59, female","female","55-59",47433
"6722","Trinidad and Tobago","TTO","TT","Trinidad & Tobago","TTO",2019,"SP.POP.5559.MA","Population ages 55-59, male","male","55-59",44629
"6723","Trinidad and Tobago","TTO","TT","Trinidad & Tobago","TTO",2019,"SP.POP.6064.FE","Population ages 60-64, female","female","60-64",37680
"6724","Trinidad and Tobago","TTO","TT","Trinidad & Tobago","TTO",2019,"SP.POP.6064.MA","Population ages 60-64, male","male","60-64",35629
"6725","Trinidad and Tobago","TTO","TT","Trinidad & Tobago","TTO",2019,"SP.POP.6569.FE","Population ages 65-69, female","female","65-69",30469
"6726","Trinidad and Tobago","TTO","TT","Trinidad & Tobago","TTO",2019,"SP.POP.6569.MA","Population ages 65-69, male","male","65-69",27654
"6727","Trinidad and Tobago","TTO","TT","Trinidad & Tobago","TTO",2019,"SP.POP.7074.FE","Population ages 70-74, female","female","70-74",22770
"6728","Trinidad and Tobago","TTO","TT","Trinidad & Tobago","TTO",2019,"SP.POP.7074.MA","Population ages 70-74, male","male","70-74",19434
"6729","Trinidad and Tobago","TTO","TT","Trinidad & Tobago","TTO",2019,"SP.POP.7579.FE","Population ages 75-79, female","female","75-79",16077
"6730","Trinidad and Tobago","TTO","TT","Trinidad & Tobago","TTO",2019,"SP.POP.7579.MA","Population ages 75-79, male","male","75-79",12248
"6731","Trinidad and Tobago","TTO","TT","Trinidad & Tobago","TTO",2019,"SP.POP.80UP.FE","Population ages 80 and above, female","female","80+",16216
"6732","Trinidad and Tobago","TTO","TT","Trinidad & Tobago","TTO",2019,"SP.POP.80UP.MA","Population ages 80 and above, male","male","80+",10227
"6733","Tunisia","TUN","TN","Tunisia","TUN",2019,"SP.POP.0004.FE","Population ages 00-04, female","female","0-4",496223
"6734","Tunisia","TUN","TN","Tunisia","TUN",2019,"SP.POP.0004.MA","Population ages 00-04, male","male","0-4",523036
"6735","Tunisia","TUN","TN","Tunisia","TUN",2019,"SP.POP.0509.FE","Population ages 05-09, female","female","5-9",476772
"6736","Tunisia","TUN","TN","Tunisia","TUN",2019,"SP.POP.0509.MA","Population ages 05-09, male","male","5-9",507390
"6737","Tunisia","TUN","TN","Tunisia","TUN",2019,"SP.POP.1014.FE","Population ages 10-14, female","female","10-14",399565
"6738","Tunisia","TUN","TN","Tunisia","TUN",2019,"SP.POP.1014.MA","Population ages 10-14, male","male","10-14",430169
"6739","Tunisia","TUN","TN","Tunisia","TUN",2019,"SP.POP.1519.FE","Population ages 15-19, female","female","15-19",378408
"6740","Tunisia","TUN","TN","Tunisia","TUN",2019,"SP.POP.1519.MA","Population ages 15-19, male","male","15-19",408991
"6741","Tunisia","TUN","TN","Tunisia","TUN",2019,"SP.POP.2024.FE","Population ages 20-24, female","female","20-24",404827
"6742","Tunisia","TUN","TN","Tunisia","TUN",2019,"SP.POP.2024.MA","Population ages 20-24, male","male","20-24",433464
"6743","Tunisia","TUN","TN","Tunisia","TUN",2019,"SP.POP.2529.FE","Population ages 25-29, female","female","25-29",456368
"6744","Tunisia","TUN","TN","Tunisia","TUN",2019,"SP.POP.2529.MA","Population ages 25-29, male","male","25-29",457596
"6745","Tunisia","TUN","TN","Tunisia","TUN",2019,"SP.POP.3034.FE","Population ages 30-34, female","female","30-34",486087
"6746","Tunisia","TUN","TN","Tunisia","TUN",2019,"SP.POP.3034.MA","Population ages 30-34, male","male","30-34",456120
"6747","Tunisia","TUN","TN","Tunisia","TUN",2019,"SP.POP.3539.FE","Population ages 35-39, female","female","35-39",495107
"6748","Tunisia","TUN","TN","Tunisia","TUN",2019,"SP.POP.3539.MA","Population ages 35-39, male","male","35-39",478599
"6749","Tunisia","TUN","TN","Tunisia","TUN",2019,"SP.POP.4044.FE","Population ages 40-44, female","female","40-44",424295
"6750","Tunisia","TUN","TN","Tunisia","TUN",2019,"SP.POP.4044.MA","Population ages 40-44, male","male","40-44",393425
"6751","Tunisia","TUN","TN","Tunisia","TUN",2019,"SP.POP.4549.FE","Population ages 45-49, female","female","45-49",370109
"6752","Tunisia","TUN","TN","Tunisia","TUN",2019,"SP.POP.4549.MA","Population ages 45-49, male","male","45-49",347942
"6753","Tunisia","TUN","TN","Tunisia","TUN",2019,"SP.POP.5054.FE","Population ages 50-54, female","female","50-54",368374
"6754","Tunisia","TUN","TN","Tunisia","TUN",2019,"SP.POP.5054.MA","Population ages 50-54, male","male","50-54",339360
"6755","Tunisia","TUN","TN","Tunisia","TUN",2019,"SP.POP.5559.FE","Population ages 55-59, female","female","55-59",320348
"6756","Tunisia","TUN","TN","Tunisia","TUN",2019,"SP.POP.5559.MA","Population ages 55-59, male","male","55-59",314676
"6757","Tunisia","TUN","TN","Tunisia","TUN",2019,"SP.POP.6064.FE","Population ages 60-64, female","female","60-64",266926
"6758","Tunisia","TUN","TN","Tunisia","TUN",2019,"SP.POP.6064.MA","Population ages 60-64, male","male","60-64",255545
"6759","Tunisia","TUN","TN","Tunisia","TUN",2019,"SP.POP.6569.FE","Population ages 65-69, female","female","65-69",208802
"6760","Tunisia","TUN","TN","Tunisia","TUN",2019,"SP.POP.6569.MA","Population ages 65-69, male","male","65-69",188992
"6761","Tunisia","TUN","TN","Tunisia","TUN",2019,"SP.POP.7074.FE","Population ages 70-74, female","female","70-74",129265
"6762","Tunisia","TUN","TN","Tunisia","TUN",2019,"SP.POP.7074.MA","Population ages 70-74, male","male","70-74",104570
"6763","Tunisia","TUN","TN","Tunisia","TUN",2019,"SP.POP.7579.FE","Population ages 75-79, female","female","75-79",95793
"6764","Tunisia","TUN","TN","Tunisia","TUN",2019,"SP.POP.7579.MA","Population ages 75-79, male","male","75-79",76246
"6765","Tunisia","TUN","TN","Tunisia","TUN",2019,"SP.POP.80UP.FE","Population ages 80 and above, female","female","80+",119472
"6766","Tunisia","TUN","TN","Tunisia","TUN",2019,"SP.POP.80UP.MA","Population ages 80 and above, male","male","80+",81859
"6767","Turkey","TUR","TR","Turkey","TUR",2019,"SP.POP.0004.FE","Population ages 00-04, female","female","0-4",3252760
"6768","Turkey","TUR","TR","Turkey","TUR",2019,"SP.POP.0004.MA","Population ages 00-04, male","male","0-4",3405162
"6769","Turkey","TUR","TR","Turkey","TUR",2019,"SP.POP.0509.FE","Population ages 05-09, female","female","5-9",3344334
"6770","Turkey","TUR","TR","Turkey","TUR",2019,"SP.POP.0509.MA","Population ages 05-09, male","male","5-9",3499243
"6771","Turkey","TUR","TR","Turkey","TUR",2019,"SP.POP.1014.FE","Population ages 10-14, female","female","10-14",3306854
"6772","Turkey","TUR","TR","Turkey","TUR",2019,"SP.POP.1014.MA","Population ages 10-14, male","male","10-14",3457539
"6773","Turkey","TUR","TR","Turkey","TUR",2019,"SP.POP.1519.FE","Population ages 15-19, female","female","15-19",3335345
"6774","Turkey","TUR","TR","Turkey","TUR",2019,"SP.POP.1519.MA","Population ages 15-19, male","male","15-19",3486201
"6775","Turkey","TUR","TR","Turkey","TUR",2019,"SP.POP.2024.FE","Population ages 20-24, female","female","20-24",3296462
"6776","Turkey","TUR","TR","Turkey","TUR",2019,"SP.POP.2024.MA","Population ages 20-24, male","male","20-24",3416684
"6777","Turkey","TUR","TR","Turkey","TUR",2019,"SP.POP.2529.FE","Population ages 25-29, female","female","25-29",3149073
"6778","Turkey","TUR","TR","Turkey","TUR",2019,"SP.POP.2529.MA","Population ages 25-29, male","male","25-29",3225392
"6779","Turkey","TUR","TR","Turkey","TUR",2019,"SP.POP.3034.FE","Population ages 30-34, female","female","30-34",3187495
"6780","Turkey","TUR","TR","Turkey","TUR",2019,"SP.POP.3034.MA","Population ages 30-34, male","male","30-34",3220875
"6781","Turkey","TUR","TR","Turkey","TUR",2019,"SP.POP.3539.FE","Population ages 35-39, female","female","35-39",3176222
"6782","Turkey","TUR","TR","Turkey","TUR",2019,"SP.POP.3539.MA","Population ages 35-39, male","male","35-39",3163956
"6783","Turkey","TUR","TR","Turkey","TUR",2019,"SP.POP.4044.FE","Population ages 40-44, female","female","40-44",2988702
"6784","Turkey","TUR","TR","Turkey","TUR",2019,"SP.POP.4044.MA","Population ages 40-44, male","male","40-44",2922773
"6785","Turkey","TUR","TR","Turkey","TUR",2019,"SP.POP.4549.FE","Population ages 45-49, female","female","45-49",2714767
"6786","Turkey","TUR","TR","Turkey","TUR",2019,"SP.POP.4549.MA","Population ages 45-49, male","male","45-49",2595602
"6787","Turkey","TUR","TR","Turkey","TUR",2019,"SP.POP.5054.FE","Population ages 50-54, female","female","50-54",2381297
"6788","Turkey","TUR","TR","Turkey","TUR",2019,"SP.POP.5054.MA","Population ages 50-54, male","male","50-54",2253337
"6789","Turkey","TUR","TR","Turkey","TUR",2019,"SP.POP.5559.FE","Population ages 55-59, female","female","55-59",2111185
"6790","Turkey","TUR","TR","Turkey","TUR",2019,"SP.POP.5559.MA","Population ages 55-59, male","male","55-59",1918923
"6791","Turkey","TUR","TR","Turkey","TUR",2019,"SP.POP.6064.FE","Population ages 60-64, female","female","60-64",1816831
"6792","Turkey","TUR","TR","Turkey","TUR",2019,"SP.POP.6064.MA","Population ages 60-64, male","male","60-64",1522504
"6793","Turkey","TUR","TR","Turkey","TUR",2019,"SP.POP.6569.FE","Population ages 65-69, female","female","65-69",1467531
"6794","Turkey","TUR","TR","Turkey","TUR",2019,"SP.POP.6569.MA","Population ages 65-69, male","male","65-69",1161693
"6795","Turkey","TUR","TR","Turkey","TUR",2019,"SP.POP.7074.FE","Population ages 70-74, female","female","70-74",1055294
"6796","Turkey","TUR","TR","Turkey","TUR",2019,"SP.POP.7074.MA","Population ages 70-74, male","male","70-74",826258
"6797","Turkey","TUR","TR","Turkey","TUR",2019,"SP.POP.7579.FE","Population ages 75-79, female","female","75-79",767002
"6798","Turkey","TUR","TR","Turkey","TUR",2019,"SP.POP.7579.MA","Population ages 75-79, male","male","75-79",567937
"6799","Turkey","TUR","TR","Turkey","TUR",2019,"SP.POP.80UP.FE","Population ages 80 and above, female","female","80+",904744
"6800","Turkey","TUR","TR","Turkey","TUR",2019,"SP.POP.80UP.MA","Population ages 80 and above, male","male","80+",529630
"6801","Turkmenistan","TKM","TM","Turkmenistan","TKM",2019,"SP.POP.0004.FE","Population ages 00-04, female","female","0-4",332712
"6802","Turkmenistan","TKM","TM","Turkmenistan","TKM",2019,"SP.POP.0004.MA","Population ages 00-04, male","male","0-4",342899
"6803","Turkmenistan","TKM","TM","Turkmenistan","TKM",2019,"SP.POP.0509.FE","Population ages 05-09, female","female","5-9",317583
"6804","Turkmenistan","TKM","TM","Turkmenistan","TKM",2019,"SP.POP.0509.MA","Population ages 05-09, male","male","5-9",326455
"6805","Turkmenistan","TKM","TM","Turkmenistan","TKM",2019,"SP.POP.1014.FE","Population ages 10-14, female","female","10-14",250940
"6806","Turkmenistan","TKM","TM","Turkmenistan","TKM",2019,"SP.POP.1014.MA","Population ages 10-14, male","male","10-14",257096
"6807","Turkmenistan","TKM","TM","Turkmenistan","TKM",2019,"SP.POP.1519.FE","Population ages 15-19, female","female","15-19",236582
"6808","Turkmenistan","TKM","TM","Turkmenistan","TKM",2019,"SP.POP.1519.MA","Population ages 15-19, male","male","15-19",241921
"6809","Turkmenistan","TKM","TM","Turkmenistan","TKM",2019,"SP.POP.2024.FE","Population ages 20-24, female","female","20-24",234965
"6810","Turkmenistan","TKM","TM","Turkmenistan","TKM",2019,"SP.POP.2024.MA","Population ages 20-24, male","male","20-24",239804
"6811","Turkmenistan","TKM","TM","Turkmenistan","TKM",2019,"SP.POP.2529.FE","Population ages 25-29, female","female","25-29",276348
"6812","Turkmenistan","TKM","TM","Turkmenistan","TKM",2019,"SP.POP.2529.MA","Population ages 25-29, male","male","25-29",279759
"6813","Turkmenistan","TKM","TM","Turkmenistan","TKM",2019,"SP.POP.3034.FE","Population ages 30-34, female","female","30-34",256396
"6814","Turkmenistan","TKM","TM","Turkmenistan","TKM",2019,"SP.POP.3034.MA","Population ages 30-34, male","male","30-34",254676
"6815","Turkmenistan","TKM","TM","Turkmenistan","TKM",2019,"SP.POP.3539.FE","Population ages 35-39, female","female","35-39",212885
"6816","Turkmenistan","TKM","TM","Turkmenistan","TKM",2019,"SP.POP.3539.MA","Population ages 35-39, male","male","35-39",207151
"6817","Turkmenistan","TKM","TM","Turkmenistan","TKM",2019,"SP.POP.4044.FE","Population ages 40-44, female","female","40-44",187580
"6818","Turkmenistan","TKM","TM","Turkmenistan","TKM",2019,"SP.POP.4044.MA","Population ages 40-44, male","male","40-44",181264
"6819","Turkmenistan","TKM","TM","Turkmenistan","TKM",2019,"SP.POP.4549.FE","Population ages 45-49, female","female","45-49",160297
"6820","Turkmenistan","TKM","TM","Turkmenistan","TKM",2019,"SP.POP.4549.MA","Population ages 45-49, male","male","45-49",152149
"6821","Turkmenistan","TKM","TM","Turkmenistan","TKM",2019,"SP.POP.5054.FE","Population ages 50-54, female","female","50-54",145206
"6822","Turkmenistan","TKM","TM","Turkmenistan","TKM",2019,"SP.POP.5054.MA","Population ages 50-54, male","male","50-54",135109
"6823","Turkmenistan","TKM","TM","Turkmenistan","TKM",2019,"SP.POP.5559.FE","Population ages 55-59, female","female","55-59",136221
"6824","Turkmenistan","TKM","TM","Turkmenistan","TKM",2019,"SP.POP.5559.MA","Population ages 55-59, male","male","55-59",110686
"6825","Turkmenistan","TKM","TM","Turkmenistan","TKM",2019,"SP.POP.6064.FE","Population ages 60-64, female","female","60-64",107721
"6826","Turkmenistan","TKM","TM","Turkmenistan","TKM",2019,"SP.POP.6064.MA","Population ages 60-64, male","male","60-64",84804
"6827","Turkmenistan","TKM","TM","Turkmenistan","TKM",2019,"SP.POP.6569.FE","Population ages 65-69, female","female","65-69",71183
"6828","Turkmenistan","TKM","TM","Turkmenistan","TKM",2019,"SP.POP.6569.MA","Population ages 65-69, male","male","65-69",52044
"6829","Turkmenistan","TKM","TM","Turkmenistan","TKM",2019,"SP.POP.7074.FE","Population ages 70-74, female","female","70-74",35436
